-0.0599988, -0.756761, 2.7257, 3.30273, 3.60137, 
-0.0415116, -1.48724, 3.65678, 5.50725, 5.21285, 
2.18501, -2.47153, 4.43681, 3.94222, 1.39463, 
-0.520481, 2.53691, -2.46588, -2.08196, -0.458379, 
-1.77583, -2.82643, -4.13566, 3.40489, -1.03466, 
3.1213, 4.86966, 1.73979, -3.44366, 4.77621, 
-2.65744, -4.79027, 5.00389, -1.95272, 1.26773, 
